demographic,domain,feature_idx,mean_diff,cohens_d,p_value,p_corrected,significant,large_effect,sign_agreement,cv,outlier_ratio,is_noisy,feature_significant,selection_method,layer
vote,climate,14240,0.14586979150772095,1.7032711505889893,0.0,0.0,True,True,0.964,0.5871055722236633,0.004,False,True,significant,5
vote,climate,1212,0.14492708444595337,3.9667840003967285,0.0,0.0,True,True,1.0,0.2520933747291565,0.0033333333333333335,False,True,significant,5
vote,climate,15565,0.11760416626930237,0.4471971392631531,6.190732116839319e-121,6.190732116839319e-121,True,True,0.7826666666666666,2.2361502647399902,0.028,False,True,significant,5
vote,climate,9271,0.11679166555404663,1.670584797859192,0.0,0.0,True,True,0.9033333333333333,0.5985927581787109,0.0,False,True,significant,5
vote,climate,7203,0.10813020914793015,2.4648451805114746,0.0,0.0,True,True,0.9866666666666667,0.4057050049304962,0.0013333333333333333,False,True,significant,5
vote,climate,11938,-0.10622916370630264,-3.5328338146209717,0.0,0.0,True,True,0.999,0.28305888175964355,0.006,False,True,significant,5
vote,climate,14732,0.10066666454076767,2.830991268157959,0.0,0.0,True,True,0.9936666666666667,0.3532331585884094,0.002,False,True,significant,5
vote,climate,727,0.09258333593606949,2.697019338607788,0.0,0.0,True,True,0.9876666666666667,0.37077969312667847,0.0013333333333333333,False,True,significant,5
vote,climate,346,0.09145312756299973,2.1844146251678467,0.0,0.0,True,True,0.9683333333333334,0.4577885568141937,0.0023333333333333335,False,True,significant,5
vote,climate,6365,0.0846458300948143,0.9746891856193542,0.0,0.0,True,True,0.9696666666666667,1.025968074798584,0.002,False,True,significant,5
vote,climate,7083,-0.07859375327825546,-2.2159008979797363,0.0,0.0,True,True,0.972,0.4512837529182434,0.005,False,True,significant,5
vote,climate,9703,0.07710416615009308,1.7557179927825928,0.0,0.0,True,True,0.9276666666666666,0.5695675611495972,0.0023333333333333335,False,True,significant,5
vote,climate,9577,0.0768229141831398,1.3699748516082764,0.0,0.0,True,True,0.86,0.7299404144287109,0.003,False,True,significant,5
vote,climate,3573,0.07493750005960464,1.2692620754241943,0.0,0.0,True,True,0.78,0.7878593802452087,0.0016666666666666668,False,True,significant,5
vote,climate,10952,0.07180207967758179,2.695413827896118,0.0,0.0,True,True,0.9856666666666667,0.3710005283355713,0.0013333333333333333,False,True,significant,5
vote,climate,2468,0.06174999848008156,1.7353886365890503,0.0,0.0,True,True,0.8976666666666666,0.576239824295044,0.0006666666666666666,False,True,significant,5
vote,climate,4918,-0.06006250157952309,-0.9700353741645813,0.0,0.0,True,True,0.7606666666666667,1.0308902263641357,0.0026666666666666666,False,True,significant,5
vote,climate,9460,0.05953124910593033,1.2338136434555054,0.0,0.0,True,True,0.839,0.810495138168335,0.0013333333333333333,False,True,significant,5
vote,climate,4173,0.0553281232714653,1.517600178718567,0.0,0.0,True,True,0.8663333333333333,0.6589351296424866,0.0,False,True,significant,5
vote,climate,8597,-0.05521874874830246,-1.2933101654052734,0.0,0.0,True,True,0.8353333333333334,0.7732097506523132,0.0033333333333333335,False,True,significant,5
vote,climate,10278,0.05133854225277901,1.7220838069915771,0.0,0.0,True,True,0.8976666666666666,0.5806918144226074,0.0003333333333333333,False,True,significant,5
vote,climate,16204,-0.04996874928474426,-1.4256434440612793,0.0,0.0,True,True,0.848,0.7014377117156982,0.006333333333333333,False,True,significant,5
vote,climate,4780,-0.04766666516661644,-1.3220711946487427,0.0,0.0,True,True,0.8143333333333334,0.7563889026641846,0.004333333333333333,False,True,significant,5
vote,climate,3958,-0.047463539987802505,-1.2630276679992676,0.0,0.0,True,True,0.8133333333333334,0.7917482852935791,0.0006666666666666666,False,True,significant,5
vote,climate,1844,0.045135416090488434,1.0755044221878052,0.0,0.0,True,True,0.7553333333333333,0.9297962188720703,0.0006666666666666666,False,True,significant,5
vote,climate,16288,-0.04467708244919777,-1.6167340278625488,0.0,0.0,True,True,0.8583333333333333,0.6185309290885925,0.0,False,True,significant,5
vote,climate,7755,0.04131250083446503,1.273653268814087,0.0,0.0,True,True,0.7913333333333333,0.7851430177688599,0.0023333333333333335,False,True,significant,5
vote,climate,2649,0.032283853739500046,1.198805809020996,0.0,0.0,True,True,0.7443333333333333,0.83416348695755,0.0003333333333333333,False,True,significant,5
vote,climate,15618,-0.030270833522081375,-0.9306473731994629,0.0,0.0,True,True,0.678,1.0745208263397217,0.0006666666666666666,False,True,significant,5
vote,climate,10466,-0.029104167595505714,-0.963880181312561,0.0,0.0,True,True,0.682,1.0374733209609985,0.007,False,True,significant,5
vote,climate,1633,-0.028750000521540642,-0.8042063117027283,0.0,0.0,True,True,0.6423333333333333,1.2434619665145874,0.002,False,True,significant,5
vote,climate,9625,-0.019630208611488342,-0.7580212950706482,4.3972433716322986e-298,5.025420996151198e-298,True,True,0.6736666666666666,1.319224238395691,0.0013333333333333333,False,True,significant,5
vote,health,6373,-0.4854166805744171,-0.7289614677429199,8.809490650363924e-169,9.968634156990755e-169,True,True,0.9994444444444445,1.3718146085739136,0.0,False,True,significant,5
vote,health,15822,-0.46344617009162903,-0.629770815372467,9.767676620852846e-133,1.050025236741681e-132,True,True,0.7155555555555555,1.5878791809082031,0.0,False,True,significant,5
vote,health,9738,0.45414063334465027,0.6100125312805176,8.230008567110167e-126,8.631472399652126e-126,True,True,0.7088888888888889,1.639310598373413,0.0,False,True,significant,5
vote,health,7205,-0.18333333730697632,-3.3737053871154785,0.0,0.0,True,True,0.9988888888888889,0.2964099943637848,0.0011111111111111111,False,True,significant,5
vote,health,8840,-0.18188367784023285,-3.4601738452911377,0.0,0.0,True,True,1.0,0.28900283575057983,0.0005555555555555556,False,True,significant,5
vote,health,14240,0.17309027910232544,2.134687662124634,0.0,0.0,True,True,0.9977777777777778,0.4684526026248932,0.006111111111111111,False,True,significant,5
vote,health,8460,-0.1654166728258133,-0.7363854050636292,1.5028131657888308e-171,1.7465125980789116e-171,True,True,0.6716666666666666,1.3579845428466797,0.0033333333333333335,False,True,significant,5
vote,health,1212,0.16420139372348785,5.129837989807129,0.0,0.0,True,True,1.0,0.19493792951107025,0.0005555555555555556,False,True,significant,5
vote,health,15501,-0.12378472089767456,-0.39133626222610474,1.0439028127722363e-57,1.0439028127722363e-57,True,True,0.9266666666666666,2.555347204208374,0.03611111111111111,False,True,significant,5
vote,health,15565,0.12128472328186035,0.7113039493560791,3.1264602520277335e-162,3.447122841979296e-162,True,True,0.9983333333333333,1.405868649482727,0.011111111111111112,False,True,significant,5
vote,health,14732,0.11359374970197678,3.134608745574951,0.0,0.0,True,True,0.9988888888888889,0.319019079208374,0.0011111111111111111,False,True,significant,5
vote,health,11938,-0.10802951455116272,-3.469106435775757,0.0,0.0,True,True,1.0,0.2882586717605591,0.0011111111111111111,False,True,significant,5
vote,health,7203,0.10517361015081406,2.391479969024658,0.0,0.0,True,True,0.9794444444444445,0.4181511402130127,0.0038888888888888888,False,True,significant,5
vote,health,346,0.10219184309244156,2.640089273452759,0.0,0.0,True,True,0.9922222222222222,0.37877506017684937,0.0044444444444444444,False,True,significant,5
vote,health,6365,0.10208333283662796,2.453348159790039,0.0,0.0,True,True,0.9961111111111111,0.40760621428489685,0.0,False,True,significant,5
vote,health,727,0.10166666656732559,3.174485445022583,0.0,0.0,True,True,0.995,0.3150116801261902,0.006666666666666667,False,True,significant,5
vote,health,9271,0.10111111402511597,1.6646960973739624,0.0,0.0,True,True,0.8905555555555555,0.6007102131843567,0.0005555555555555556,False,True,significant,5
vote,health,7605,-0.08775173872709274,-2.2304389476776123,0.0,0.0,True,True,0.9766666666666667,0.4483422338962555,0.0022222222222222222,False,True,significant,5
vote,health,7083,-0.08741319179534912,-2.57981276512146,0.0,0.0,True,True,0.9894444444444445,0.3876250386238098,0.0,False,True,significant,5
vote,health,3573,0.079097218811512,1.5323642492294312,0.0,0.0,True,True,0.8455555555555555,0.6525863409042358,0.0044444444444444444,False,True,significant,5
vote,health,2468,0.07706597447395325,2.718977928161621,0.0,0.0,True,True,0.9916666666666667,0.3677852749824524,0.0005555555555555556,False,True,significant,5
vote,health,9577,0.07390625029802322,1.3738254308700562,0.0,0.0,True,True,0.8594444444444445,0.7278945446014404,0.0033333333333333335,False,True,significant,5
vote,health,9703,0.07090277969837189,1.854137659072876,0.0,0.0,True,True,0.93,0.539334237575531,0.0033333333333333335,False,True,significant,5
vote,health,10952,0.06909722089767456,2.67649507522583,0.0,0.0,True,True,0.9855555555555555,0.37362295389175415,0.0011111111111111111,False,True,significant,5
vote,health,4173,0.06827256828546524,2.2139296531677246,0.0,0.0,True,True,0.9594444444444444,0.4516855478286743,0.0038888888888888888,False,True,significant,5
vote,health,4780,-0.05980902910232544,-1.7732537984848022,0.0,0.0,True,True,0.9172222222222223,0.5639351010322571,0.0011111111111111111,False,True,significant,5
vote,health,9460,0.05318576470017433,1.1894327402114868,0.0,0.0,True,True,0.845,0.8407369256019592,0.006666666666666667,False,True,significant,5
vote,health,1844,0.050381943583488464,1.2938355207443237,0.0,0.0,True,True,0.8188888888888889,0.7728957533836365,0.0005555555555555556,False,True,significant,5
vote,health,10466,-0.049600694328546524,-1.5037257671356201,0.0,0.0,True,True,0.8477777777777777,0.6650148630142212,0.0022222222222222222,False,True,significant,5
vote,health,4918,-0.048819445073604584,-0.7891029119491577,1.9695481145847817e-191,2.419730540775589e-191,True,True,0.6994444444444444,1.2672617435455322,0.002777777777777778,False,True,significant,5
vote,health,3958,-0.048164062201976776,-1.4827502965927124,0.0,0.0,True,True,0.8544444444444445,0.6744223833084106,0.0011111111111111111,False,True,significant,5
vote,health,16288,-0.043888889253139496,-1.5922950506210327,0.0,0.0,True,True,0.8594444444444445,0.6280242800712585,0.0,False,True,significant,5
vote,health,10278,0.04121527820825577,1.388526201248169,0.0,0.0,True,True,0.8261111111111111,0.7201880812644958,0.0,False,True,significant,5
vote,health,7755,0.04090277850627899,1.3817527294158936,0.0,0.0,True,True,0.8127777777777778,0.723718523979187,0.0005555555555555556,False,True,significant,5
vote,health,1633,-0.04034722223877907,-1.111027717590332,1.64504374e-316,2.35789603e-316,True,True,0.7638888888888888,0.9000675678253174,0.002777777777777778,False,True,significant,5
vote,health,8597,-0.039027776569128036,-1.1087509393692017,1.26142586e-315,1.74971974e-315,True,True,0.7438888888888889,0.9019157886505127,0.0016666666666666668,False,True,significant,5
vote,health,15589,0.03829861059784889,0.896708071231842,7.064774843641121e-233,9.205615705350552e-233,True,True,0.6577777777777778,1.1151901483535767,0.0016666666666666668,False,True,significant,5
vote,health,16204,-0.035989582538604736,-0.9825480580329895,2.304512632190133e-266,3.0966888495054915e-266,True,True,0.7194444444444444,1.0177619457244873,0.002777777777777778,False,True,significant,5
vote,health,2649,0.03186197951436043,1.231878638267517,0.0,0.0,True,True,0.7594444444444445,0.8117682337760925,0.002777777777777778,False,True,significant,5
vote,health,5334,0.029444444924592972,0.515076220035553,4.396419001320175e-94,4.5010956442087507e-94,True,True,0.6166666666666667,1.9414602518081665,0.0011111111111111111,False,True,significant,5
vote,health,9625,-0.028793402016162872,-1.3671526908874512,0.0,0.0,True,True,0.8416666666666667,0.731447160243988,0.002777777777777778,False,True,significant,5
vote,health,15618,-0.026788193732500076,-0.8425266742706299,6.743292141506162e-212,8.528281237787205e-212,True,True,0.6455555555555555,1.186906099319458,0.0038888888888888888,False,True,significant,5
vote,health,2676,0.022100694477558136,0.7390947341918945,1.4616324048433333e-172,1.7458387057850923e-172,True,True,0.6094444444444445,1.3530064821243286,0.0016666666666666668,False,True,significant,5
vote,digital,1258,0.6108258962631226,0.7696824073791504,0.0,0.0,True,True,0.7114285714285714,1.2992371320724487,0.0,False,True,significant,5
vote,digital,15822,-0.3141145706176758,-0.5072115659713745,4.42221446525855e-211,4.9135716280650555e-211,True,True,0.7916666666666666,1.9715638160705566,0.0002380952380952381,False,True,significant,5
vote,digital,15565,0.2550520896911621,0.49318063259124756,7.82568399837814e-201,8.460198917165556e-201,True,True,0.8126190476190476,2.0276546478271484,0.0,False,True,significant,5
vote,digital,4173,0.21879464387893677,0.47407230734825134,3.727405436666519e-187,3.8229799350425833e-187,True,True,0.929047619047619,2.1093828678131104,0.09261904761904761,False,True,significant,5
vote,digital,7205,-0.18771576881408691,-3.0420284271240234,0.0,0.0,True,True,0.9976190476190476,0.3287280201911926,0.004047619047619047,False,True,significant,5
vote,digital,8840,-0.1849069893360138,-3.1784825325012207,0.0,0.0,True,True,1.0,0.31461554765701294,0.0004761904761904762,False,True,significant,5
vote,digital,14240,0.1500074416399002,1.467305302619934,0.0,0.0,True,True,0.9961904761904762,0.6815214157104492,0.002619047619047619,False,True,significant,5
vote,digital,8460,-0.1428571492433548,-0.6200710535049438,4.710139586939232e-299,5.541340690516744e-299,True,True,0.6228571428571429,1.6127184629440308,0.004047619047619047,False,True,significant,5
vote,digital,346,0.14172060787677765,0.49143046140670776,1.438583884873163e-199,1.5142988261822767e-199,True,True,0.991904761904762,2.0348758697509766,0.03261904761904762,False,True,significant,5
vote,digital,7605,-0.12161644548177719,-1.7491161823272705,0.0,0.0,True,True,0.9830952380952381,0.5717173218727112,0.0009523809523809524,False,True,significant,5
vote,digital,1212,0.11156249791383743,3.1121461391448975,0.0,0.0,True,True,0.9990476190476191,0.32132166624069214,0.0016666666666666668,False,True,significant,5
vote,digital,14732,0.10895833373069763,2.5466086864471436,0.0,0.0,True,True,0.9940476190476191,0.3926790952682495,0.004047619047619047,False,True,significant,5
vote,digital,11938,-0.1044047623872757,-3.609830379486084,0.0,0.0,True,True,1.0,0.2770213186740875,0.002380952380952381,False,True,significant,5
vote,digital,9738,0.1037946417927742,0.42484310269355774,1.472666596059431e-153,1.472666596059431e-153,True,True,0.9714285714285714,2.3538100719451904,0.02142857142857143,False,True,significant,5
vote,digital,7203,0.09107886999845505,2.0246376991271973,0.0,0.0,True,True,0.9702380952380952,0.49391552805900574,0.0014285714285714286,False,True,significant,5
vote,digital,3573,0.08574404567480087,1.589725375175476,0.0,0.0,True,True,0.8590476190476191,0.629039466381073,0.008809523809523809,False,True,significant,5
vote,digital,727,0.08133184164762497,2.0934934616088867,0.0,0.0,True,True,0.955952380952381,0.47767046093940735,0.0033333333333333335,False,True,significant,5
vote,digital,9460,0.07976562529802322,1.788497805595398,0.0,0.0,True,True,0.9428571428571428,0.55912846326828,0.0030952380952380953,False,True,significant,5
vote,digital,9577,0.07965029776096344,1.4214061498641968,0.0,0.0,True,True,0.8671428571428571,0.7035287022590637,0.0038095238095238095,False,True,significant,5
vote,digital,15589,0.06981027126312256,1.434486746788025,0.0,0.0,True,True,0.8566666666666667,0.6971134543418884,0.0019047619047619048,False,True,significant,5
vote,digital,9703,0.06601934880018234,1.5647914409637451,0.0,0.0,True,True,0.8819047619047619,0.6390628218650818,0.004761904761904762,False,True,significant,5
vote,digital,7083,-0.06563988327980042,-1.6572233438491821,0.0,0.0,True,True,0.8980952380952381,0.6034190058708191,0.0035714285714285713,False,True,significant,5
